relation_1	relation_2	pair-wise relation embedding cosine similarity
GNBR::D::Gene:Disease	GNBR::Ud::Gene:Disease	0.7935501337051392
GNBR::Pa::Compound:Disease	GNBR::Pr::Compound:Disease	0.7927646636962891
GNBR::N::Compound:Gene	GNBR::B::Compound:Gene	0.7926615476608276
GNBR::Y::Gene:Disease	GNBR::D::Gene:Disease	0.792640209197998
GNBR::U::Gene:Disease	GNBR::Te::Gene:Disease	0.7915774583816528
GNBR::Y::Gene:Disease	GNBR::Ud::Gene:Disease	0.7900899052619934
GNBR::Mp::Compound:Disease	GNBR::Pr::Compound:Disease	0.7866472005844116
GNBR::N::Compound:Gene	GNBR::Z::Compound:Gene	0.7852223515510559
DGIDB::INHIBITOR::Gene:Compound	DGIDB::OTHER::Gene:Compound	0.7822706699371338
GNBR::U::Gene:Disease	GNBR::J::Gene:Disease	0.7818841934204102
GNBR::U::Gene:Disease	GNBR::Ud::Gene:Disease	0.7808990478515625
GNBR::T::Compound:Disease	GNBR::Pr::Compound:Disease	0.7783913612365723
GNBR::E::Compound:Gene	GNBR::A-::Compound:Gene	0.7747006416320801
GNBR::A+::Compound:Gene	GNBR::Z::Compound:Gene	0.7743532657623291
DRUGBANK::target::Compound:Gene	Hetionet::CbG::Compound:Gene	0.7702649831771851
DGIDB::CHANNEL BLOCKER::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.768336296081543
GNBR::Pa::Compound:Disease	GNBR::Mp::Compound:Disease	0.7681196928024292
GNBR::Pa::Compound:Disease	GNBR::J::Compound:Disease	0.7679382562637329
GNBR::A-::Compound:Gene	GNBR::E+::Compound:Gene	0.7611376047134399
DRUGBANK::target::Compound:Gene	DRUGBANK::carrier::Compound:Gene	0.7605553865432739
GNBR::U::Gene:Disease	GNBR::Md::Gene:Disease	0.759441077709198
Hetionet::AdG::Anatomy:Gene	Hetionet::AeG::Anatomy:Gene	0.7594355344772339
GNBR::K::Compound:Gene	GNBR::A-::Compound:Gene	0.7577115297317505
GNBR::Sa::Compound:Disease	GNBR::Mp::Compound:Disease	0.7561932802200317
GNBR::U::Gene:Disease	GNBR::D::Gene:Disease	0.7511289119720459
bioarx::DrugHumGen:Compound:Gene	DRUGBANK::carrier::Compound:Gene	0.7508084177970886
GNBR::A-::Compound:Gene	GNBR::B::Compound:Gene	0.7506202459335327
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::AGONIST::Gene:Compound	0.7452928423881531
GNBR::U::Gene:Disease	GNBR::X::Gene:Disease	0.7449575662612915
GNBR::T::Compound:Disease	GNBR::C::Compound:Disease	0.7374473810195923
GNBR::U::Gene:Disease	GNBR::G::Gene:Disease	0.7368768453598022
DGIDB::OTHER::Gene:Compound	DGIDB::ANTIBODY::Gene:Compound	0.7351653575897217
GNBR::L::Gene:Disease	GNBR::U::Gene:Disease	0.7346639037132263
DGIDB::AGONIST::Gene:Compound	DGIDB::BINDER::Gene:Compound	0.734186053276062
DGIDB::INHIBITOR::Gene:Compound	DGIDB::BINDER::Gene:Compound	0.7225408554077148
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.7203124761581421
GNBR::C::Compound:Disease	GNBR::Pa::Compound:Disease	0.7196099758148193
DRUGBANK::target::Compound:Gene	DRUGBANK::enzyme::Compound:Gene	0.7127237319946289
bioarx::DrugHumGen:Compound:Gene	DRUGBANK::enzyme::Compound:Gene	0.7114301919937134
DRUGBANK::treats::Compound:Disease	GNBR::T::Compound:Disease	0.703577995300293
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::OTHER::Gene:Compound	0.7022756934165955
DGIDB::OTHER::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.7009090185165405
GNBR::A-::Compound:Gene	GNBR::O::Compound:Gene	0.7005921602249146
Hetionet::CtD::Compound:Disease	Hetionet::CpD::Compound:Disease	0.6998814344406128
GNBR::A-::Compound:Gene	GNBR::Z::Compound:Gene	0.6958637237548828
GNBR::C::Compound:Disease	GNBR::J::Compound:Disease	0.6951647996902466
Hetionet::DaG::Disease:Gene	Hetionet::DuG::Disease:Gene	0.6929500102996826
DGIDB::AGONIST::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.6866793632507324
DRUGBANK::carrier::Compound:Gene	Hetionet::CbG::Compound:Gene	0.6865121126174927
DGIDB::INHIBITOR::Gene:Compound	DGIDB::ANTIBODY::Gene:Compound	0.6848424673080444
DGIDB::OTHER::Gene:Compound	DGIDB::AGONIST::Gene:Compound	0.6845974922180176
DRUGBANK::target::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.6828513741493225
bioarx::DrugHumGen:Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.6821945309638977
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::BINDER::Gene:Compound	0.6811600923538208
DRUGBANK::enzyme::Compound:Gene	Hetionet::CbG::Compound:Gene	0.6806181073188782
bioarx::DrugHumGen:Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.6787826418876648
Hetionet::DdG::Disease:Gene	Hetionet::DaG::Disease:Gene	0.6762954592704773
DGIDB::BINDER::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.6739792823791504
DRUGBANK::target::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.6738929748535156
GNBR::C::Compound:Disease	GNBR::Mp::Compound:Disease	0.6732567548751831
DGIDB::BINDER::Gene:Compound	DGIDB::ANTIBODY::Gene:Compound	0.6712564826011658
DGIDB::AGONIST::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.669115424156189
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.6666051745414734
Hetionet::CbG::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.6617137789726257
DRUGBANK::enzyme::Compound:Gene	DRUGBANK::carrier::Compound:Gene	0.6591243147850037
GNBR::C::Compound:Disease	GNBR::Pr::Compound:Disease	0.6541950702667236
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.6539266109466553
DGIDB::OTHER::Gene:Compound	DGIDB::MODULATOR::Gene:Compound	0.652506947517395
DGIDB::OTHER::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.6515413522720337
DGIDB::OTHER::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.6492211818695068
DGIDB::INHIBITOR::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.642403244972229
GNBR::C::Compound:Disease	GNBR::Sa::Compound:Disease	0.6418025493621826
Hetionet::CbG::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.6383288502693176
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.6238048076629639
DGIDB::BINDER::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.6234496235847473
DGIDB::AGONIST::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.6209152936935425
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::MODULATOR::Gene:Compound	0.6203873157501221
DGIDB::BINDER::Gene:Compound	DGIDB::BLOCKER::Gene:Compound	0.6194899082183838
DGIDB::BINDER::Gene:Compound	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.6183170080184937
DGIDB::AGONIST::Gene:Compound	DGIDB::ANTIBODY::Gene:Compound	0.6179821491241455
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::ANTIBODY::Gene:Compound	0.6171637773513794
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.6164670586585999
DGIDB::BINDER::Gene:Compound	DGIDB::MODULATOR::Gene:Compound	0.6096564531326294
DRUGBANK::carrier::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.6089457869529724
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.6063272953033447
DRUGBANK::treats::Compound:Disease	GNBR::Sa::Compound:Disease	0.6059578657150269
DGIDB::OTHER::Gene:Compound	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.6047860383987427
DRUGBANK::carrier::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.604468584060669
DGIDB::CHANNEL BLOCKER::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.6032527089118958
DGIDB::AGONIST::Gene:Compound	DGIDB::MODULATOR::Gene:Compound	0.6030223369598389
DGIDB::BINDER::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.5999478101730347
DGIDB::INHIBITOR::Gene:Compound	DGIDB::AGONIST::Gene:Compound	0.5989930629730225
DRUGBANK::treats::Compound:Disease	GNBR::J::Compound:Disease	0.5970089435577393
GNBR::B::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.5937231779098511
GNBR::N::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.5932445526123047
DGIDB::INHIBITOR::Gene:Compound	DGIDB::ANTAGONIST::Gene:Compound	0.593071699142456
DRUGBANK::treats::Compound:Disease	GNBR::Pa::Compound:Disease	0.5913839340209961
GNBR::E-::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.5905818343162537
GNBR::N::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.5900923013687134
GNBR::K::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.5898444652557373
GNBR::E::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.588683545589447
INTACT::DIRECT INTERACTION::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.5878651142120361
GNBR::A+::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.5871871709823608
bioarx::DrugHumGen:Compound:Gene	GNBR::N::Compound:Gene	0.5871854424476624
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.586901068687439
DGIDB::BLOCKER::Gene:Compound	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.5865236520767212
DGIDB::AGONIST::Gene:Compound	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.586083173751831
GNBR::E-::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.585848331451416
GNBR::K::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.5844966173171997
GNBR::B::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.5834879279136658
DGIDB::ANTIBODY::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.5821212530136108
GNBR::Z::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.5812536478042603
DGIDB::MODULATOR::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.5810726881027222
GNBR::E::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.5808433294296265
DRUGBANK::treats::Compound:Disease	GNBR::Mp::Compound:Disease	0.5797615051269531
Hetionet::CbG::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.5793676376342773
GNBR::A+::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.5783937573432922
GNBR::E+::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.5735656023025513
GNBR::O::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.5699018239974976
DRUGBANK::treats::Compound:Disease	GNBR::Pr::Compound:Disease	0.5673601627349854
DGIDB::MODULATOR::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.5663875341415405
DGIDB::INHIBITOR::Gene:Compound	DGIDB::MODULATOR::Gene:Compound	0.5649171471595764
bioarx::DrugHumGen:Compound:Gene	GNBR::E-::Compound:Gene	0.5643354654312134
DRUGBANK::enzyme::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.5628918409347534
DRUGBANK::target::Compound:Gene	GNBR::N::Compound:Gene	0.5618031620979309
DGIDB::OTHER::Gene:Compound	DGIDB::BLOCKER::Gene:Compound	0.5616035461425781
GNBR::O::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.5615535378456116
GNBR::E+::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.560697078704834
bioarx::DrugHumGen:Compound:Gene	GNBR::A+::Compound:Gene	0.5591151714324951
DGIDB::INHIBITOR::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.5582910776138306
GNBR::A-::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.5582556128501892
DRUGBANK::treats::Compound:Disease	GNBR::C::Compound:Disease	0.5572071671485901
DGIDB::INHIBITOR::Gene:Compound	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.5566769242286682
DRUGBANK::target::Compound:Gene	GNBR::E-::Compound:Gene	0.5546395778656006
bioarx::DrugHumGen:Compound:Gene	GNBR::A-::Compound:Gene	0.5539964437484741
GNBR::Z::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.5525355339050293
DRUGBANK::target::Compound:Gene	GNBR::A+::Compound:Gene	0.5519739985466003
DRUGBANK::enzyme::Compound:Gene	GNBR::E-::Compound:Gene	0.5498509407043457
DRUGBANK::target::Compound:Gene	GNBR::Z::Compound:Gene	0.547645092010498
GNBR::N::Compound:Gene	Hetionet::CbG::Compound:Gene	0.5472712516784668
DGIDB::BLOCKER::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.5464826822280884
DRUGBANK::target::Compound:Gene	GNBR::E::Compound:Gene	0.5462663173675537
DGIDB::ANTIBODY::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.5455671548843384
DGIDB::ANTIBODY::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.5445884466171265
GNBR::E-::Compound:Gene	Hetionet::CbG::Compound:Gene	0.5442243814468384
GNBR::Z::Compound:Gene	Hetionet::CbG::Compound:Gene	0.5438712239265442
GNBR::A-::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.5432635545730591
DRUGBANK::target::Compound:Gene	GNBR::K::Compound:Gene	0.5425349473953247
DRUGBANK::enzyme::Compound:Gene	GNBR::N::Compound:Gene	0.5421233177185059
bioarx::DrugHumGen:Compound:Gene	GNBR::K::Compound:Gene	0.5415871143341064
DGIDB::INHIBITOR::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.5391883850097656
DRUGBANK::target::Compound:Gene	GNBR::E+::Compound:Gene	0.5387712717056274
bioarx::DrugHumGen:Compound:Gene	GNBR::Z::Compound:Gene	0.5376237630844116
DRUGBANK::carrier::Compound:Gene	GNBR::K::Compound:Gene	0.537551760673523
bioarx::DrugHumGen:Compound:Gene	GNBR::E::Compound:Gene	0.5372401475906372
DRUGBANK::carrier::Compound:Gene	GNBR::Z::Compound:Gene	0.5371682047843933
DGIDB::MODULATOR::Gene:Compound	DGIDB::ANTIBODY::Gene:Compound	0.5363763570785522
DRUGBANK::carrier::Compound:Gene	GNBR::E::Compound:Gene	0.5362589359283447
bioarx::DrugHumGen:Compound:Gene	GNBR::O::Compound:Gene	0.5360639095306396
DRUGBANK::carrier::Compound:Gene	GNBR::N::Compound:Gene	0.5359772443771362
DRUGBANK::carrier::Compound:Gene	GNBR::E-::Compound:Gene	0.5355173349380493
DGIDB::INHIBITOR::Gene:Compound	DGIDB::BLOCKER::Gene:Compound	0.5334599018096924
DRUGBANK::target::Compound:Gene	GNBR::O::Compound:Gene	0.5330331921577454
DRUGBANK::enzyme::Compound:Gene	GNBR::Z::Compound:Gene	0.5326026082038879
GNBR::O::Compound:Gene	Hetionet::CbG::Compound:Gene	0.5320127010345459
DGIDB::MODULATOR::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.5300911664962769
bioarx::DrugHumGen:Compound:Gene	GNBR::E+::Compound:Gene	0.5297859907150269
bioarx::DrugHumGen:Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.5295392274856567
DRUGBANK::enzyme::Compound:Gene	GNBR::E::Compound:Gene	0.5279843211174011
GNBR::E::Compound:Gene	Hetionet::CbG::Compound:Gene	0.5274001955986023
DRUGBANK::target::Compound:Gene	GNBR::A-::Compound:Gene	0.5269520282745361
DRUGBANK::carrier::Compound:Gene	GNBR::O::Compound:Gene	0.5256569385528564
GNBR::A+::Compound:Gene	Hetionet::CbG::Compound:Gene	0.524912416934967
GNBR::K::Compound:Gene	Hetionet::CbG::Compound:Gene	0.5231088399887085
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.5227054953575134
DRUGBANK::enzyme::Compound:Gene	GNBR::K::Compound:Gene	0.5220054984092712
DRUGBANK::target::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.5213262438774109
GNBR::B::Compound:Gene	Hetionet::CbG::Compound:Gene	0.5212019681930542
Hetionet::DlA::Disease:Anatomy	Hetionet::DaG::Disease:Gene	0.5211769342422485
DRUGBANK::carrier::Compound:Gene	GNBR::A+::Compound:Gene	0.5193228721618652
DRUGBANK::enzyme::Compound:Gene	GNBR::E+::Compound:Gene	0.5192210078239441
GNBR::E+::Compound:Gene	Hetionet::CbG::Compound:Gene	0.5190398693084717
DRUGBANK::target::Compound:Gene	GNBR::B::Compound:Gene	0.5187194347381592
DGIDB::CHANNEL BLOCKER::Gene:Compound	DGIDB::ANTIBODY::Gene:Compound	0.5185464024543762
DGIDB::MODULATOR::Gene:Compound	DGIDB::BLOCKER::Gene:Compound	0.517920970916748
DRUGBANK::enzyme::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.5177981853485107
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.5163722038269043
bioarx::DrugHumGen:Compound:Gene	GNBR::B::Compound:Gene	0.515151858329773
DRUGBANK::carrier::Compound:Gene	GNBR::E+::Compound:Gene	0.514126718044281
DGIDB::OTHER::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.5111545324325562
DRUGBANK::enzyme::Compound:Gene	GNBR::A+::Compound:Gene	0.5080154538154602
DGIDB::AGONIST::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.5075702667236328
GNBR::A-::Compound:Gene	Hetionet::CbG::Compound:Gene	0.5047135353088379
DGIDB::BINDER::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.503445029258728
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.5028676390647888
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::BLOCKER::Gene:Compound	0.5006258487701416
DGIDB::MODULATOR::Gene:Compound	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.49702638387680054
DRUGBANK::enzyme::Compound:Gene	GNBR::A-::Compound:Gene	0.4952771067619324
DGIDB::CHANNEL BLOCKER::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.49171358346939087
Hetionet::CbG::Compound:Gene	Hetionet::CuG::Compound:Gene	0.4876752495765686
DGIDB::ACTIVATOR::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.4841875433921814
DRUGBANK::carrier::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.4834224581718445
DRUGBANK::carrier::Compound:Gene	GNBR::A-::Compound:Gene	0.48282551765441895
GNBR::E::Compound:Gene	GNBR::Mp::Compound:Disease	0.48034536838531494
DRUGBANK::enzyme::Compound:Gene	GNBR::O::Compound:Gene	0.477861613035202
GNBR::K::Compound:Gene	GNBR::Mp::Compound:Disease	0.4747381806373596
GNBR::K::Compound:Gene	GNBR::J::Compound:Disease	0.4724929630756378
GNBR::E-::Compound:Gene	GNBR::C::Compound:Disease	0.47212183475494385
DRUGBANK::carrier::Compound:Gene	GNBR::B::Compound:Gene	0.4715786874294281
GNBR::E::Compound:Gene	GNBR::J::Compound:Disease	0.4694894552230835
GNBR::E::Compound:Gene	GNBR::C::Compound:Disease	0.46775567531585693
GNBR::N::Compound:Gene	GNBR::C::Compound:Disease	0.46603691577911377
DGIDB::AGONIST::Gene:Compound	DGIDB::BLOCKER::Gene:Compound	0.4658937454223633
